Level,Name
1,AL-BATHUTA
4,AL-RUSHD
1,AL-RUSHD
3,AL-BUKHARI
4,AL-FARABI
2,AL-KHAWARIZMI
4,AL-ZAHRAWI
1,AL-FARABI
2,AL-RAZI
5,AL-QARDHAWI
1,AL-ZAHRAWI
5,AL-JAZARI
3,AL-QARDHAWI
2,AL-GHAZALI
1,AL-NAFIS
3,AL-JAZARI
4,AL-NAFIS
2,AL-BATHUTA
2,AL-RUSHD
4,AL-KHATIB
1,AL-KHATIB
5,AL-RAZI
2,AL-FARABI
5,AL-KHAWARIZMI
PERALIHAN,IBNU SINA
2,AL-ZAHRAWI
4,AL-BUKHARI
1,AL-BUKHARI
4,AL-BIRUNI
1,AL-BIRUNI
3,AL-RAZI
3,AL-KHAWARIZMI
5,AL-GHAZALI
2,AL-NAFIS
4,AL-QARDHAWI
3,AL-GHAZALI
5,AL-BATHUTA
5,AL-RUSHD
5,AL-KHAWARAZMI
3,AL-BATHUTA
5,AL-FARABI
1,AL-QARDHAWI
4,AL-JAZARI
5,AL-ZAHRAWI
2,AL-KHATIB
3,AL-RUSHD
1,AL-JAZARI
2,AL-BIRUNI
3,AL-FARABI
2,AL-BUKHARI
3,AL-ZAHRAWI
5,AL-NAFIS
4,AL-RAZI
1,AL-RAZI
4,AL-KHAWARIZMI
1,AL-KHAWARIZMI
1,ALUMNI
2,AL-QARDHAWI
3,AL-NAFIS
5,AL-KHATIB
2,AL-JAZARI
4,AL-BATHUTA
1,AL-GHAZALI
4,AL-GHAZALI
5,AL-RUSH
5,AL-BUKHARI
3,AL-KHATIB
5,AL-BIRUNI
3,AL-BIRUNI
