Level,Name
1,1AWESOME
4,4ALAMANDA
3,3ALLIUM
6,BRILLIANT
2,2AKASIA
1,CREATIVE
3,3AWESOME
4,ALLIUM
3,3ALAMANDA
1,BRILLIANT
5,5AZALEA
6,6AZALEA
3,AKASIA
3,3DYNAMIC
2,2AZALEA
5,CREATIVE
1,1ALAMANDA
2,ALAMANDA
5,BRILLIANT
1,1BRILLIANT
2,2CREATIVE
4,ALAMANDA
2,AZALEA
2,2AWESOME
1,1DYNAMIC
1,1AKASIA
3,DYNAMIC
PRASEKOLAH,PRASEKOLAH
6,ALAMANDA
2,AWESOME
3,3BRILLIANT
4,AZALEA
4,AWESOME
1,ALAMANDA
6,6CREATIVE
4,4BRILLIANT
6,AWESOME
2,DYNAMIC
2,2BRILLIANT
1,AZALEA
3,CREATIVE
1,ALUMNI
1,AWESOME
2,AKASIA
3,BRILLIANT
5,5CREATIVE
4,AKASIA
5,ALAMANDA
6,6 AWESOME
3,ALLIUM
5,5BRILLIANT
5,AZALEA
2,BRILLIANT
6,AZALEA
KELAS,ALUMNI
2,2DYNAMIC
5,AWESOME
1,AKASIA
1,1AZALEA
4,BRILLIANT
4,4AKASIA
6,6ALAMANDA
3,3CREATIVE
5,5AKASIA
6,6BRILLIANT
3,3AZALEA
1,1CREATIVE
4,4AWESOME
4,4CREATIVE
5,5AWESOME
5,5ALAMANDA
3,ALAMANDA
3,3AKASIA
2,CREATIVE
5,AKASIA
1,DYNAMIC
6,AKASIA
3,AZALEA
4,4AZALEA
4,CREATIVE
2,2ALAMANDA
6,6AKASIA
3,AWESOME
4,4ALLIUM
6,CREATIVE
