Level,Name
4,MATAHARI
5,SAKURA
1,F
2,B
5,TELUKI
6,MAWAR
3,D
4,F
1,G
3,A
3,B
6,TERATAI
1,E
3,H
6,F
3,C
2,MATAHARI
5,D
1,RAYA
1,TERATAI
2,A
3,MAWAR
4,RAYA
6,G
4,TERATAI
2,C
1,ORKID
6,E
5,A
5,B
3,MATAHARI
4,ORKID
5,C
1,D
2,MAWAR
3,F
1,SAKURA
4,G
1,TELUKI
4,LILI
5,MAWAR
4,E
4,SAKURA
6,ORKID
4,TELUKI
1,B
2,F
5,MATAHARI
3,E
6,D
6,SAKURA
6,TELUKI
5,F
3,RAYA
3,TERATAI
2,G
6,B
2,E
4,D
1,MATAHARI
3,ORKID
5,E
1,A
2,RAYA
2,TERATAI
3,G
1,C
4,A
4,B
3,SAKURA
5,RAYA
3,TELUKI
4,C
2,ORKID
5,TERATAI
6,MATAHARI
1,MAWAR
1,ALUMNI
5,ORKID
6,A
2,D
4,MAWAR
6,H
6,C
2,SAKURA
2,TELUKI
