Level,Name
T2,BLUEBELL
T1,LILY
1,JASMINE
3,GARDENIA
T5,HELICONIA
T4,DAFFODIL
T5,ALLAMANDA
3,BLUEBELL
5,JASMINE
PPKI,DEDICATED
T1,BLUEBELL
T2,IRIS
P,LILY
4,HELICONIA
2,JASMINE
4,ALLAMANDA
T4,ERICA
PPKI,BRAVE
PPKI,INDEPENDENT
3,IRIS
T5,CAMELIA
T4,FUCHSIA
PPKI,ENERGETIC
T1,IRIS
T2,GARDENIA
T4,GARDENIA
4,CAMELIA
T4,BLUEBELL
T1,FUCHSIA
T3,JASMINE
T5,DAFFODIL
2,HELICONIA
2,ALLAMANDA
1,CAMELIA
PPKI,ARTISTIC
PPKI,HONEST
1,ALUMNI
T1,GARDENIA
KHAM,DEDICATED
5,CAMELIA
PPKI,CREATIVE
T2,JASMINE
4,DAFFODIL
T5,ERICA
T4,IRIS
1,DAFFODIL
3,JASMINE
KHAM,BRAVE
2,CAMELIA
1,HELICONIA
PPKI,FRIENDLY
1,ALLAMANDA
KHAM,INDEPENDENT
T3,HELICONIA
T5,FUCHSIA
T3,ALLAMANDA
T1,JASMINE
5,HELICONIA
5,ALLAMANDA
4,ERICA
KHAM,ENERGETIC
T5,GARDENIA
1,ERICA
T5,BLUEBELL
T2,HELICONIA
T2,ALLAMANDA
2,DAFFODIL
PPKI,GENEROUS
5,ERICA
3,HELICONIA
T3,CAMELIA
3,ALLAMANDA
KHAM,ARTISTIC
4,BLUEBELL
T1,HELICONIA
T1,ALLAMANDA
T5,IRIS
1,BLUEBELL
2,ERICA
KHAM,CREATIVE
T4,JASMINE
T2,CAMELIA
T3,DAFFODIL
2,FUCHSIA
3,CAMELIA
5,DAFFODIL
4,IRIS
2,GARDENIA
T1,CAMELIA
1,IRIS
2,BLUEBELL
T3,IRIS
T2,DAFFODIL
T3,ERICA
T4,HELICONIA
T4,ALLAMANDA
4,FUCHSIA
5,IRIS
3,DAFFODIL
KHAM,GENEROUS
1,FUCHSIA
T3,FUCHSIA
PERALIHAN,LILY
KHAM,HONEST
4,GARDENIA
T1,DAFFODIL
T2,ERICA
1,GARDENIA
5,FUCHSIA
T5,JASMINE
T3,GARDENIA
2,IRIS
T3,BLUEBELL
3,ERICA
T2,FUCHSIA
5,GARDENIA
T4,CAMELIA
5,BLUEBELL
KHAM,FRIENDLY
3,FUCHSIA
T1,ERICA
4,JASMINE
