Level,Name
4,AGRONOMIST
4,ACTUARIST
1,JADE
4,CRYSTAL
3,EMERALD
5,SCIENTIST
5,ARTIST
5,ENTREPRENEUR
2,PEARL
2,OPAL
5,DESIGNER
2,AMETHYST
1,CRYSTAL
4,RUBY
3,PEARL
5,ACCOUNTANT
1,RUBY
2,SAPPHIRE
3,AMETHYST
1,ALUMNI
4,EMERALD
5,AGRONOMIST
4,JADE
5,ACTUARIST
3,SAPPHIRE
2,AMBER
1,EMERALD
2,DIAMOND
2,JADE
4,PLANNER
3,AMBER
4,PEARL
3,DIAMOND
3,JADE
4,ARCHITECT
4,AMETHYST
2,CRYSTAL
1,PEARL
1,OPAL
4,ENTREPRENEUR
4,SCIENTIST
1,AMETHYST
3,CRYSTAL
4,SAPPHIRE
4,ARTIST
2,RUBY
4,AMBER
5,PLANNER
4,DESIGNER
1,SAPPHIRE
4,DIAMOND
PENGAWAS,PENGAWAS SMKBUU
5,ARCHITECT
3,RUBY
2,EMERALD
1,DIAMOND
4,ACCOUNTANT
1,AMBER
