Level,Name
5,NEPTUNE
KHAS,RENDAH FIRDAUS
1,MERCURY
1,URANUS
3,VENUS
1,JUPITER
2,NEPTUNE
6,NEPTUNE
5,VENUS
1,ALUMNI
KHAS,RENDAH 'ADN
4,NEPTUNE
PRASEKOLAH,PRASEKOLAH BIJAK
2,VENUS
PPKI,ADDIN
6,VENUS
4,VENUS
1,NEPTUNE
PRASEKOLAH,PRASEKOLAH ARIF
3,MERCURY
5,EARTH
3,JUPITER
3,URANUS
PPKI,MA'WA
1,VENUS
5,MERCURY
5,JUPITER
5,URANUS
PPKI,FIRDAUS
4,EARTH
2,MERCURY
2,JUPITER
2,URANUS
6,MERCURY
6,URANUS
PRASEKOLAH,ARIF
6,JUPITER
4,MERCURY
4,JUPITER
4,URANUS
3,NEPTUNE
PRASEKOLAH,BIJAK
KHAS RENDAH,'ADN
