Level,Name
3,KRISTAL
3,3 JASPER
1,1 TOPAZ
1,1 RUBY
3,3 RUBY
3,FIRUS
4,4SV2
2,2 TOPAZ
3,DELIMA
1,NILAM
2,TOPAZ
5,5SPA
2,2 SAFIR
2,INTAN
5,5ST2
4,4SKT
2,2 JASPER
5,5SV2
4,SV3
3,BERLIAN
2,2 NILAM
3,3 TOPAZ
1,JASPER
2,FIRUS
1,1 DELIMA
3,3 SAFIR
2,2 MUTIARA
4,SPN1
3,TOPAZ
4,4SPA2
4,4SV3
5,5SV1
5,5SS1
1,UVITE
4,4ST2
2,SAFIR
5,5SS
1,1 AMETIS
5,5SPN2
1,RUBY
4,4SV1
4,SPA2
5,5SPN1
5,SPN2
4,SKT
1,KRISTAL
1,1 SAFIR
1,1 UVITE
4,SV1
5,SS
3,SAFIR
4,ST2
2,2 INTAN
PERALIHAN,PERALIHAN AMETIS
1,DELIMA
2,2 BERLIAN
2,MUTIARA
5,5SV3
2,AMETIS
4,4ST1
4,SV2
4,4SPA
1,BERLIAN
5,ST1
2,2 KRISTAL
2,2 AMETIS
3,JASPER
3,MUTIARA
1,TOPAZ
4,SPA1
5,5SV4
1,INTAN
3,AMETIS
2,NILAM
1,1 FIRUS
1,1 INTAN
1,1 BERLIAN
3,3 MUTIARA
3,3 FIRUS
5,SPS
PERALIHAN,AMETIS
1,1 KRISTAL
2,2 RUBY
5,SV3
1,FIRUS
4,4SPA1
4,4SV4
3,3 INTAN
5,SV1
4,4SPS
2,JASPER
3,3 DELIMA
4,4SPN2
3,NILAM
4,4SPN1
5,SPN1
5,SV2
1,SAFIR
5,SV4
1,1 JASPER
5,5SPN
5,5ST1
2,2 DELIMA
3,3 BERLIAN
4,SPN2
2,RUBY
3,3 NILAM
3,3 AMETIS
4,SS
2,KRISTAL
5,SPA
2,2 FIRUS
1,MUTIARA
3,3 KRISTAL
1,ALUMNI
5,5SPS
1,AMETIS
2,DELIMA
1,1 NILAM
5,ST2
4,4SS
3,RUBY
3,INTAN
4,ST1
1,1 MUTIARA
2,BERLIAN
5,5SS2
