Level,Name
6,DINAMIK
6,INTELEK
PRASEKOLAH,TUNAS MANJA
5,BESTARI
5,WIBAWA
1,CERDAS
2,CERDAS
3,BESTARI
6,BESTARI
PRASEKOLAH,TUNAS MESRA
1,AMANAH
3,WIBAWA
4,CERDAS
6,WIBAWA
PPKI,PINTAR
2,AMANAH
1,INTELEK
1,DINAMIK
2,INTELEK
5,CERDAS
2,DINAMIK
1,PINTAR
4,AMANAH
PRASEKOLAH,TUNAS MURNI
2,PINTAR
4,DINAMIK
4,INTELEK
1,ALUMNI
5,AMANAH
3,CERDAS
PPKI,BIJAK
6,CERDAS
1,BESTARI
2,BESTARI
4,PINTAR
5,INTELEK
1,WIBAWA
5,DINAMIK
KHAS,RENDAH PINTAR
2,WIBAWA
4,BESTARI
KHAS,RENDAH BIJAK
3,AMANAH
5,PINTAR
4,WIBAWA
6,AMANAH
3,INTELEK
PPKI,CERDAS
3,DINAMIK
