Level,Name
1,A
4,JAUHARI
2,KAA2
3,DINAMIK
1,DINAMIK
2,PROAKTIF
3,ASPIRASI
4,PROAKTIF
4,GEMILANG
2,GEMILANG
5,DINAMIK
1,ASPIRASI
1,IBNU SINA
2,KAA1
1,ALUMNI
5,ASPIRASI
1,IBNU KHALDUN
3,EFISIEN
2,DINAMIK
4,DINAMIK
3,TERAMPIL
3,JAUHARI
1,EFISIEN
2,IBNU SINA
2,ASPIRASI
5,EFISIEN
4,ASPIRASI
1,TERAMPIL
1,JAUHARI
1,KAA2
5,TERAMPIL
5,JAUHARI
2,IBNU KHALDUN
3,PROAKTIF
1,PROAKTIF
3,GEMILANG
PERALIHAN,A
5,PROAKTIF
1,KAA1
4,EFISIEN
2,EFISIEN
2,TERAMPIL
5,GEMILANG
2,JAUHARI
4,TERAMPIL
