Level,Name
1,INSPIRASI
4,IDOLA
5,EFEKTIF
3,STANFORD
3,AMANAH
2,IDOLA
5,ILTIZAM
1,OXFORD
5,MONASH
5,INTELEK
1,EFEKTIF
4,HARVARD
1,BESTARI
1,DINAMIK
2,HARVARD
1,STANFORD
4,DLP
4,INOVASI
5,INSPIRASI
3,DLP
2,INOVASI
1,TERBILANG
2,ILTIZAM
5,OXFORD
2,INTELEK
1,CAMBRIDGE
5,BESTARI
1,ALUMNI
4,JUJUR
3,IDOLA
5,DINAMIK
5,STANFORD
4,INSPIRASI
1,CEMERLANG
KELAS,KHAS MENENGAH INOVASI
2,JUJUR
2,INSPIRASI
4,IKON
PERALIHAN,IMPIAN
1,GEMILANG
KELAS,KHAS MENENGAH IKON
4,OXFORD
3,HARVARD
2,IKON
5,TERBILANG
4,EFEKTIF
KELAS,KHAS MENENGAH INSPIRASI
1,AMANAH
2,OXFORD
4,DINAMIK
2,EFEKTIF
5,CAMBRIDGE
4,ILTIZAM
4,MONASH
2,DINAMIK
3,INOVASI
2,STANFORD
4,INTELEK
3,ILTIZAM
5,CEMERLANG
3,INTELEK
5,GEMILANG
2,TERBILANG
1,DLP
4,CAMBRIDGE
1,INOVASI
5,AMANAH
3,JUJUR
2,CAMBRIDGE
3,INSPIRASI
3,IKON
PERALIHAN,HARVARD
2,CEMERLANG
4,BESTARI
1,IDOLA
3,EFEKTIF
4,STANFORD
2,GEMILANG
KELAS,KHAS MENENGAH ILTIZAM
2,BESTARI
1,JUJUR
4,AMANAH
3,DINAMIK
5,DLP
PERALIHAN,ILHAM
2,AMANAH
KELAS,KHAS MENENGAH IDOLA
1,HARVARD
1,IKON
5,INOVASI
4,TERBILANG
3,TERBILANG
5,IDOLA
3,CAMBRIDGE
1,ILTIZAM
4,CEMERLANG
1,INTELEK
5,JUJUR
2,DLP
3,CEMERLANG
4,GEMILANG
5,HARVARD
5,IKON
3,GEMILANG
3,BESTARI
KELAS,KHAS MENENGAH INTELEK
