Level,Name
6,RENDAH 6A USM/ 2025
4,4UM
5,5UM
4,4UITM
3,UTHM
5,UPM
5,UKM
6,ATAS 6A USM/ 2024
3,3 UM
4,4UKM
5,5UTM
5,UUM
3,UITM
6 RENDAH,6A USM/ 2025
5,USM
1,UPSI
1,UM
3,UTM
6 ATAS,6A UM/ 2024
1,1 UKM
5,5 USM
3,3 USM
1,1UUM
2,2 UPM
2,2 UTHM
1,1 USM
3,3 UKM
3,3 UUM
3,3UPM
1,1UTM
6 ATAS,6A USM/ 2024
1,USM
4,4 UM
5,5 UM
6 SEM 2,6A UKM 2025
1,1UITM
6 RENDAH,6A UM/ 2025
3,3UPSI
1,1UPSI
3,3 UTHM
6,RENDAH 6B USM
4,4UTHM
4,4UTM
5,UPSI
3,3 UPSI
3,3UUM
4,4 UUM
1,1 UiTM
3,UPM
1,1UM
3,UKM
4,4 UTHM
4,4UPSI
3,3UTM
3,UUM
6,ATAS 6A UM
3,USM
1,1 UPSI
3,3UKM
6 ATAS,6A UUM/ 2024
6,ATAS 6A UKM
5,5 UiTM
1,1USM
6,ATAS 6A UKM/ 2024
1,1UTHM
6,ATAS 6A UUM/ 2024
1,1 UTHM
2,UTHM
5,5 UPSI
2,2 UiTM
4,4 UPM
2,2UTHM
2,2 UPSI
2,UITM
5,5USM
4,UTHM
2,2 UTM
2,UTM
4,4 UPSI
4,UITM
6,RENDAH 6B UM
6 SEM 2,6A 2025 USM
1,ALUMNI
3,UPSI
3,UM
6 ATAS,6A UKM/ 2024
4,UTM
6,RENDAH 6A UM/ 2025
5,5UPM
2,2UITM
4,4UPM
2,2UTM
2,2 USM
3,3UM
2,2 UM
1,UTHM
5,5UKM
5,5 UPM
2,2UKM
1,UITM
5,UM
1,UTM
2,UM
3,3 UiTM
5,5 UUM
1,1 UM
2,UPM
3,3UTHM
2,UKM
6 SEM 2,6A 2025 UUM
6 RENDAH,6A UKM/ 2025
2,UUM
4,UM
5,5UPSI
6,RENDAH 6A UKM/ 2025
5,5UTHM
6,ATAS 6A USM
1,1 UTM
2,USM
6,RENDAH 6A UUM/ 2025
4,UPM
4,UKM
2,2 UUM
4,UUM
5,UTHM
4,4 USM
4,4 UKM
4,USM
5,5 UTM
5,UITM
5,5UUM
2,2UUM
6,RENDAH 6B UKM
5,UTM
3,3 UPM
3,3 UTM
2,2USM
3,3UITM
6,ATAS 6A UUM
1,UPM
4,4 UTM
6,ATAS 6A UM/ 2024
6,RENDAH 6B UUM
1,UKM
2,2UPSI
1,UUM
6 RENDAH,6A UUM/ 2025
1,1UKM
2,2UPM
2,UPSI
1,1 UUM
2,2 UKM
1,1 UPM
5,5 UKM
5,5 UTHM
6 SEM 2,6A 2025 UM
4,4UUM
5,5UITM
4,4USM
3,3USM
4,UPSI
1,1UPM
4,4 UiTM
2,2UM
