Level,Name
1,DEDIKASI
5,PSV 2
2,DEDIKASI
3,BERANI
3,JUJUR
PERALIHAN,P1
5,SK 2
4,PA
5,ERT
1,GIGIH
4,PSV 1
3,CEKAL
3,YAKIN
4,SP
2,GIGIH
1,IKHLAS
3,USAHA
5,PA
2,IKHLAS
3,RASIONAL
5,PSV 1
5,SP
4,SS
PPKI,PERMATA 1
4,SC
PPKI,PERMATA 2
3,ADIL
4,SK 1
1,JUJUR
4,MPV
1,BERANI
5,SS
2,JUJUR
5,SC
1,CEKAL
1,YAKIN
2,BERANI
3,DEDIKASI
1,ALUMNI
5,SK 1
2,CEKAL
2,YAKIN
5,MPV
PERALIHAN,PERALIHAN
PPKI,PERMATA 4
4,JUJUR
1,USAHA
3,GIGIH
3,IKHLAS
1,RASIONAL
2,RASIONAL
2,USAHA
PPKI,PERMATA 5
1,ADIL
4,PSV 2
4,SAINS
2,ADIL
4,SK 2
PPKI,PERMATA 3
4,ERT
