Level,Name
2,T2_RATNA
5,T5 GEO
2,T2_TOPAZ
4,T4 GKT
1,T1_TOPAZ
3,T3_MUTIARA
5,T5_ELEKTRIK
5,T5_PNG
3,T3 UKM
3,T3 UTM
4,T4_ST
4,T4 GEO
5,T5_GKT
2,T2 UKM
2,T2 UUM
4,T4_PSV2
2,T2_ZAMRUD
4,T4 ST
4,T4 PNG
2,T2 UPSI
5,T5_GEO
3,T3_KRISTAL
5,T5_PA
3,T3 UITM
KELAS,ALUMNI
2,T2_KRISTAL
1,T1_RATNA
3,T3_PERMATA
5,T5 PNG
1,T1 USM
KHAS MENENGAH,BIJAK 1
2,T2 SPTS
2,T2 USM
KHAS MENENGAH,BIJAK 4
1,T1 SPTS
1,T1_SPTS
1,ALUMNI
4,T4_PNG
1,T1 UPSI
PPKI,BIJAK 2
3,T3 UTHM
PPKI,BIJAK 7
1,T1 UTM
1,T1 UUM
5,T5_PVMA
1,T1 UPM
2,T2 UPM
4,T4 PSV2
3,T3_RATNA
5,T5 PVMA
5,T5 ST
6,RENDAH 6 UTHMAN AL AFFAN
PPKI,BIJAK 1
4,T4_PA
1,T1_MUTIARA
2,T2_JED
2,T2_PERMATA
4,T4_GEO
3,T3 USM
2,T2 UITM
4,T4_ELEKTRIK
3,T3_JED
6,ATAS 6 UMAR AL KHATTAB
4,T4_PVMA
6,RENDAH 6 ALI BIN ABI THALIB
3,T3_INTAN
1,T1 UITM
KHAS MENENGAH,BIJAK 6
5,T5_PSV1
1,T1 UM
5,T5 PSV1
4,T4 PSV1
1,T1_JED
5,T5 PA
5,T5_PSV2
1,T1_KRISTAL
4,T4 ELEKTRIK
6 ATAS,6 ALI ABI TALIB
5,T5 PSV2
1,T1_ZAMRUD
KHAS MENENGAH,BIJAK 3
6 SEM 2,ALI BIN ABI TALIB
6 SEM 3,UMAR AL-KHATTAB
KHAS MENENGAH,BIJAK 5
2,T2 UTM
1,T1_NILAM
3,T3 UPM
6,ATAS 6 ABU BAKAR AS SIDDIQ
1,T1_PERMATA
5,T5_ST
PPKI,BIJAK 4
3,T3 UUM
2,T2_NILAM
4,T4 PVMA
3,T3_NILAM
2,T2 UM
4,T4 PA
6 ATAS,6 UTHMAN AFFAN
PPKI,BIJAK 3
4,T4_GKT
3,T3 UPSI
6 SEM 2,UTHMAN AL AFFAN
PPKI,BIJAK 5
6,ATAS ABU BAKAR AS SIDDIQ
3,T3_ZAMRUD
1,T1 UKM
4,T4_PSV1
6 SEM 3,ABU BAKAR AS-SIDDIQ
1,T1_INTAN
KHAS MENENGAH,BIJAK 2
4,4 GKT
KHAS MENENGAH,BIJAK 7
2,T2_INTAN
PPKI,BIJAK 6
5,T5 GKT
3,T3_TOPAZ
5,T5 ELEKTRIK
2,T2_MUTIARA
3,T3 UM
6 SEM 3,ABU BAKAR AS- SIDDIQ
