Level,Name
6,DINAMIK
2,DREAM
5,BESTARI
6,FOCUSED
4,GOLDEN
3,PERDANA
6,UNITY
PRASEKOLAH,VILLA EMAS (KASIH)
2,ARIF
1,DINAMIK
5,DYNAMIC
1,INOVATIF
6,GOLDEN
3,DREAM
4,DINAMIK
1,VICTORY
4,FOCUSED
PPKI,PK CRYSTAL
2,KREATIF
1,BRIGHT
PPKI,CRYSTAL
5,PERDANA
3,ARIF
3,UNITY
1,DYNAMIC
2,PIONEER
6,INOVATIF
3,KREATIF
6,BESTARI
PRASEKOLAH,VILLA EMAS (SAYANG)
5,DREAM
2,FOCUSED
1,PERDANA
2,UNITY
1,BESTARI
4,INOVATIF
6,DYNAMIC
5,ARIF
5,FOCUSED
4,VICTORY
5,UNITY
4,BESTARI
1,DREAM
3,DINAMIK
PPKI,EMERALD
3,FOCUSED
5,KREATIF
3,VICTORY
5,GOLDEN
4,DYNAMIC
1,ARIF
2,DINAMIK
2,INOVATIF
6,DREAM
KHAS RENDAH,PPKI 1
1,KREATIF
2,VICTORY
4,PERDANA
2,BESTARI
5,DINAMIK
2,BRIGHT
5,INOVATIF
PPKI,PK EMERALD
5,VICTORY
6,ARIF
1,PIONEER
3,INOVATIF
2,DYNAMIC
4,DREAM
PRASEKOLAH,VILLA EMAS (CINTA)
3,BESTARI
6,KREATIF
PPKI,DIAMOND
3,BRIGHT
1,FOCUSED
PPKI,PK DIAMOND
1,UNITY
2,PERDANA
4,ARIF
KHAS RENDAH,PPKI 2
1,ALUMNI
4,UNITY
3,DYNAMIC
4,KREATIF
2,WAWASAN
