Level,Name
4,4 SAINS TEKNIKAL
5,5UMAYYAH
5,5 SAINS TEKNIKAL
1,ABBASIYAH
4,4MAMLUK
5,SAINS TEKNIKAL
5,5MAMLUK
2,2 MAMLUK
4,4 PERNIAGAAN 1
4,4ANDALUSIA
5,5 PERNIAGAAN 2
1,1 UMMAIYAH
2,2OTHMANIYAH
5,5ABBASIYAH
5,PERAKAUNAN
1,ALUMNI
1,MAMLUK
1,ANDALUSIA
3,3 ABBASIYAH
3,3ABBASIYAH
1,1ABBASIYAH
5,5 PERNIAGAAN 1
2,2 ANDALUSIA
5,PERNIAGAAN 2
1,1MAMLUK
1,1 MAMLUK
4,4UMAYYAH
2,2ABBASIYAH
1,UMMAIYAH
1,1OTHMANIYAH
3,3 ANDALUSIA
4,SAINS TULEN
1,1 ABBASIYAH
4,PERNIAGAAN 1
4,4 SAINS TULEN
1,1 ANDALUSIA
2,2 OTHMANIYAH
3,3OTHMANIYAH
3,3UMMAIYAH
2,2ANDALUSIA
4,4 PERAKAUNAN
5,5 PERAKAUNAN
2,OTHMANIYAH
3,OTHMANIYAH
3,ABBASIYAH
3,3 UMMAIYAH
2,ABBASIYAH
1,1UMMAIYAH
1,1ANDALUSIA
4,4ABBASIYAH
4,SAINS TEKNIKAL
3,3 OTHMANIYAH
5,5 SAINS TULEN
3,3 MAMLUK
2,MAMLUK
2,ANDALUSIA
3,MAMLUK
2,2 ABBASIYAH
4,PERAKAUNAN
3,ANDALUSIA
4,PERNIAGAAN 2
5,5ANDALUSIA
1,1 OTHMANIYAH
5,5OTHMANIYAH
5,SAINS TULEN
2,2MAMLUK
5,PERNIAGAAN 1
2,2 UMMAIYAH
4,4OTHMANIYAH
2,UMMAIYAH
3,3MAMLUK
4,4 PERNIAGAAN 2
2,2UMMAIYAH
3,3ANDALUSIA
3,UMMAIYAH
1,OTHMANIYAH
