Level,Name
6 SEM 2,6 UPM
6 SEM 2,6 UKM
3,3CEKAP
4,4PERNIAGAAN
4,4STEM
5,5STEM
3,AZAM
5,PERNIAGAAN
6 ATAS,6 UITM
3,BIJAK
1,ALUMNI
5,PSV
3,KAA2
2,2KAA1
3,3AZAM
3,3BIJAK
5,5PSV
1,CEKAP
5,5PERNIAGAAN
2,CEKAP
3,KAA1
2,2KAA2
4,PERNIAGAAN
4,PSV
5,TASAWWUR
5,TEKNIKAL
5,STEM
1,AZAM
2,2AZAM
4,4TEKNIKAL
1,BIJAK
2,AZAM
2,BIJAK
5,5TASAWWUR
1,1KAA2
1,1AZAM
2,2CEKAP
1,KAA2
2,KAA2
3,3KAA2
2,2BIJAK
6,SEM 2 6 USM
4,4TASAWWUR
6 SEM 2,6 USM
1,1KAA1
4,TASAWWUR
4,STEM
4,TEKNIKAL
4,4PSV
6 ATAS,6 UM
6,SEM 2 6 UPM
5,5TEKNIKAL
1,1CEKAP
1,KAA1
6 ATAS,6 UUM
2,KAA1
3,CEKAP
6,SEM 2 6 UKM
3,3KAA1
1,1BIJAK
