Level,Name
2,ADAB
6,JUPITER
3,AFIAT
4,AZAM
1,GIGIH
6,TEKUN
4,AMAL
6,MARS
2,AMANAH
4,JUPITER
3,NEPTUNE
4,TEKUN
5,ADAB
KELAS,KHAS RENDAH INTELEK
5,CEKAL
1,YAKIN
6,ADIL
1,BESTARI
5,AMANAH
3,GIGIH
1,AFIAT
6,YAKIN
KELAS,KHAS RENDAH BIJAKSANA
6,AKRAB
5,AZAM
1,ADAB
6,AFIAT
4,AKRAB
1,AMANAH
2,CEKAL
6,NEPTUNE
2,VENUS
6,ADAB
KELAS,KHAS RENDAH DINAMIK
4,MARS
3,ADAB
3,CEKAL
5,VENUS
1,AZAM
2,USAHA
2,ARIF
6,GIGIH
3,AMANAH
4,ADIL
2,AZAM
4,GIGIH
2,AMAL
KELAS,KHAS RENDAH CENDEKIAWAN
2,JUPITER
5,USAHA
5,ARIF
KELAS,KHAS RENDAH CEMERLANG
2,TEKUN
PRASEKOLAH,2
4,YAKIN
KELAS,KHAS RENDAH GENIUS
3,AZAM
1,CEKAL
5,JUPITER
1,VENUS
5,TEKUN
5,MARS
4,AFIAT
6,CEKAL
4,NEPTUNE
5,ADIL
1,USAHA
1,ARIF
4,ADAB
6,AMANAH
2,AKRAB
3,VENUS
1,AMAL
4,AMANAH
1,ALUMNI
KELAS,KHAS RENDAH INSPIRASI
1,JUPITER
1,IHSAN
PRASEKOLAH,1
5,YAKIN
1,TEKUN
1,MARS
5,AKRAB
6,AZAM
3,USAHA
3,ARIF
2,MARS
KELAS,KHAS RENDAH BESTARI
5,AFIAT
1,ADIL
3,AMAL
2,ADIL
3,JUPITER
5,NEPTUNE
2,GIGIH
3,TEKUN
3,MARS
1,AKRAB
6,VENUS
2,YAKIN
3,ADIL
5,GIGIH
4,CEKAL
4,VENUS
2,AFIAT
1,NEPTUNE
6,USAHA
6,ARIF
3,YAKIN
3,AKRAB
2,NEPTUNE
4,USAHA
4,ARIF
