Level,Name
5,USAHA
PPKI,IKHLAS
3,JUJUR
4,ADIL
1,RAJIN
1,TEKUN
6,JUJUR
1,GIGIH
2,RAJIN
2,TEKUN
3,SYUKUR
5,ADIL
2,GIGIH
1,IKHLAS
PRASEKOLAH,FIRDAUS
3,USAHA
1,AMANAH
2,IKHLAS
4,RAJIN
4,TEKUN
PPKI,JUJUR
2,AMANAH
6,USAHA
PPKI,BERANI
1,DISIPLIN
2,DISIPLIN
4,GIGIH
PRASEKOLAH,RAUDHAH
3,ADIL
4,IKHLAS
PPKI,SYUKUR
5,RAJIN
1,JUJUR
5,TEKUN
4,AMANAH
6,ADIL
4,DISIPLIN
5,GIGIH
2,JUJUR
5,IKHLAS
PPKI,USAHA
1,SYUKUR
PRASEKOLAH,PRASEKOLAH FIRDAUS
1,ALUMNI
2,SYUKUR
5,AMANAH
3,RAJIN
3,TEKUN
4,JUJUR
5,DISIPLIN
6,RAJIN
6,TEKUN
1,USAHA
PRASEKOLAH,PRASEKOLAH JANNAH
3,GIGIH
PRASEKOLAH,PRASEKOLAH RAUDHAH
3,IKHLAS
4,SYUKUR
6,GIGIH
2,USAHA
5,JUJUR
6,IKHLAS
1,ADIL
3,AMANAH
4,USAHA
6,AMANAH
3,DISIPLIN
PPKI,RAJIN
6,DISIPLIN
2,ADIL
PRASEKOLAH,JANNAH
