Level,Name
1,UTM
4,UPSI
3,UPM
5,UM
2,UMK
3,UKM
5,UITM
1,USM
4,TERAS 2
4,USM
3,UIA
2,UUM
3,USIM
1,KP 1
PPKI,MUTIARA 3
4,PSV
5,UPM
5,UUM
3,UMS
1,UITM
5,UKM
2,UIA
2,USIM
3,UUM
4,UTM
4,TERAS 1
4,SA
3,UPSI
5,UIA
5,USIM
2,UMS
5,UMK
1,UPM
4,TERAS 3
KHAS,MENENGAH MUTIARA 1
1,UKM
5,UMS
KHAS,MENENGAH MUTIARA 2
4,AEP
1,UM
2,UPSI
4,UM
3,USM
2,UTM
KHAS,MENENGAH MUTIARA 3
1,UMK
5,UPSI
4,UITM
4,SC
PERALIHAN,KP 1
2,USM
3,UTM
1,UUM
2,UiTM
4,UPM
5,USM
4,UKM
2,UITM
1,UIA
1,USIM
PPKI,MUTIARA 4
3,UiTM
4,BTS 2
4,UIA
4,USIM
PPKI,MUTIARA 1
5,UTM
3,UM
1,UMS
4,PST
4,UMS
2,UPM
4,BTS 1
3,UITM
1,ALUMNI
2,UKM
4,UUM
4,STG
1,UPSI
2,UM
PPKI,MUTIARA 2
