Level,Name
1,1 BIJAK
2,CERDIK
5,BIJAK
3,CERDIK
3,3 PINTAR
4,4 PINTAR
1,ALUMNI
2,PINTAR
3,3 RAJIN
2,2 CERDIK
3,3 BIJAK
3,PINTAR
4,RAJIN
6,6 RAJIN
5,CERDIK
3,3 CERDIK
5,5 RAJIN
2,RAJIN
1,BIJAK
3,RAJIN
5,PINTAR
6,BIJAK
4,4 RAJIN
5,5 BIJAK
1,1 RAJIN
1,CERDIK
5,5 CERDIK
5,5 PINTAR
5,RAJIN
6,CERDIK
1,PINTAR
4,BIJAK
2,2 RAJIN
4,4 CERDIK
6,PINTAR
1,1 PINTAR
PRASEKOLAH,PRA PINTAR
PRASEKOLAH,PRA CERDIK
6,6 PINTAR
6,6 BIJAK
1,RAJIN
6,6 CERDIK
4,CERDIK
6,RAJIN
4,4 BIJAK
2,BIJAK
3,BIJAK
4,PINTAR
2,2 BIJAK
1,1 CERDIK
2,2 PINTAR
