Level,Name
6,ATAS AKN3
6 ATAS,6APM3
3,TEKUN
6,ATAS ASN1
1,TEKUN dup
6 SEM 2,6APM1
2,KREATIF
6 APM,3 (SEM2)
6,BKN3
6 ATAS,6ASN2
1,JAUHAR dup
1,SEGAK dup
6,ATAS SARJANA 1 (SEM3)
6,BSN1
6,AKN2
6 SEM 2,6APM2
ALUMNI,ALUMNI
6,B PRIMIER 1
2,SEGAK
1,AZAM dup
1,ETIKA
1,KREATIF dup
4,EKONOMI
6,ATAS AKN2
3,KREATIF
5,SN1
1,ETIKA dup
1,ALUMNI
1,SEGAK
5,EKONOMI
5,PERNIAGAAN
2,ETIKA
6,ATAS ASN2
6,RENDAH BKN1
2,KREATIF dup
6,ASN1
5,EVOLUSI dup
3,SEGAK
5,SINERGI dup
6,ATAS PRIMIER 3 (SEM3)
6 ATAS,6APM1
6,RENDAH BSN1
4,SINERGI
6 ATAS,A PRIMIER 3
4,EVOLUSI
6 ATAS,A SARJANA 1
4,ASPIRASI
1,TEKUN
5,EVOLUSI
6 SEM 2,6ASN2
3,ETIKA
6,SEM 2 6APM3
5,KUANTUM
6 ATAS,6APM2
6 ATAS,A SARJANA 2
4,PERNIAGAAN 1
4,PERNIAGAAN 2
6 ATAS,A PRIMIER 2
2,AZAM
6 SEM 2,6ASN1
6 APM,1 (SEM2)
6,BKN2
6 ATAS,A PRIMIER 1
2,TEKUN
6 APM,2 (SEM2)
4,TERAJU
6,ASN2
6,RENDAH BSN2
6,AKN3
6,ATAS PRIMIER 1 (SEM3)
6,RENDAH BKN3
6 SEM 2,6APM3
6,RENDAH BKN2
4,SN2
6,BSN2
6,AKN1
6,BKN1
1,AZAM
6 ASN,1 (SEM2)
5,TERAJU
6 ATAS,SARJANA 2 (SEM3)
6 ASN,2 (SEM2)
5,SN2
6,ATAS PRIMIER 2 (SEM3)
5,SINERGI
5,TERAJU dup
6 ATAS,6ASN1
KELAS,ALUMNI
6,ATAS AKN1
1,KREATIF
5,ASPIRASI
3,AZAM
1,JAUHAR
4,SN1
