Level,Name
5,5 AMANAH
2,2 FATONAH
1,1 FATONAH
5,5 BESTARI
2,2 BESTARI
4,HIKMAH
5,CEKAL
2,AMANAH
5,5 FATONAH
3,CEKAL
5,BESTARI
4,FATONAH
1,HIKMAH
1,FATONAH
3,3 HIKMAH
4,4 FATONAH
3,BESTARI
3,3 BESTARI
5,5 CEKAL
1,1 HIKMAH
5,AMANAH
1,1 BESTARI
2,HIKMAH
2,2 HIKMAH
4,4 AMANAH
3,AMANAH
2,FATONAH
4,CEKAL
4,BESTARI
1,BESTARI
4,4 BESTARI
5,FATONAH
5,HIKMAH
3,3 AMANAH
3,HIKMAH
1,ALUMNI
4,4 HIKMAH
1,1 AMANAH
3,FATONAH
2,2 AMANAH
4,AMANAH
1,AMANAH
3,3 FATONAH
5,5 HIKMAH
2,BESTARI
